ExperimentName,subject,Session,Procedure[Block],Trial,Directed,I_NMG_ZScorePrime,I_NMG_ZscoreTarget,I_ZScorePrime,I_ZScoreTarget,ItemNumber,LogHalPrime,LogHalTarget,LogP,MeanLDTZ,MeanLength,MeanLogF,MeanNMGZ,pathlength,Prime[Trial],PrimeResponse.RESP[Trial],PrimeResponse.RT[Trial],Stimuli1,Target[Trial],TargetResponse.RESP[Trial],TargetResponse.RT[Trial],Undirected,PrimeAccuracy,TargetAccuracy,RTRecognisePrime,RTRecogniseTarget
NetworksDemasking,4,1,S1,199,5,-0.752,-0.623,-0.605,-0.449,A106,10.439,7.611,22.388772,-0.527,4,9.025,-0.6875,15,F A C T S,facts{SPACE},1128,106,I V Y,ivy{SPACE},382,3,1,1,923,1762
NetworksDemasking,4,1,S1,37,5,-0.136,-0.631,-0.352,-0.684,A107,11.042,7.484,17.096736,-0.518,7.5,9.263,-0.3835,15,C O M M E R C I A L,commercial{SPACE},2922,107,J O K E R,joker{SPACE},627,3,1,1,2643,1334
NetworksDemasking,4,1,S1,205,2,-0.416,-0.608,-0.548,-0.754,A108,10.968,10.283,10.509577,-0.651,6,10.6255,-0.512,2,M E D I A,media{SPACE},695,108,J O U R N A L,journal{SPACE},1237,2,1,1,941,543
NetworksDemasking,4,1,S1,17,3,0.105,-0.554,-0.124,-0.546,A109,6.306,8.813,17.032073,-0.335,7.5,7.5595,-0.2245,15,D I S P E R S E,disappear{SPACE},2989,109,J O U R N E Y,journey{SPACE},1216,3,0,1,1345,1896
NetworksDemasking,4,1,S1,191,5,-0.666,-0.591,-0.275,-0.916,A110,6.853,9.368,17.929597,-0.5955,4.5,8.1105,-0.6285,6,R O D E N T,rodent{SPACE},689,110,J O Y,joy{SPACE},811,4,1,1,1176,1043
NetworksDemasking,4,1,S1,204,2,-0.584,-0.357,-0.558,-0.773,A111,7.965,8.943,6.36995,-0.6655,5.5,8.454,-0.4705,1,B A N A N A,banana{SPACE},1337,111,J U I C E,juice{SPACE},1395,2,1,1,1042,1037
NetworksDemasking,4,1,S1,11,5,-0.115,-0.706,-0.215,-0.634,A112,8.636,7.996,18.628502,-0.4245,7.5,8.316,-0.4105,15,P R E J U D I C E,prejudice{SPACE},3291,112,L A D D E R,ladder{SPACE},942,3,1,1,1561,2462
NetworksDemasking,4,1,S1,89,2,-0.812,-0.538,-0.609,-0.533,A113,9.058,7.765,7.957007,-0.571,5.5,8.4115,-0.675,1,W A S H,wash{SPACE},514,113,L A U N D R Y,laundry{SPACE},1799,1,1,1,967,1089
NetworksDemasking,4,1,S1,233,1,-0.801,-0.81,-0.791,-0.818,A114,11.158,11.973,4.329722,-0.8045,4,11.5655,-0.8055,2,L O T S,lots{SPACE},573,114,L E S S,lets{SPACE},751,1,1,0,979,1097
NetworksDemasking,4,1,S1,195,4,-0.153,-0.733,-0.451,-0.605,A115,9.264,8.994,18.228213,-0.528,7.5,9.129,-0.443,4,A S S O C I A T E,associate{SPACE},1159,115,L E S S O N,lesson{SPACE},924,2,1,1,992,944
NetworksDemasking,4,1,S1,228,7,-0.352,0.154,-0.036,-0.035,A116,8.722,7.854,32.614013,-0.0355,6.5,8.288,-0.099,4,G O V E R N O R,governor{SPACE},1168,116,L I B E L,libel{SPACE},978,3,1,1,1215,3215
NetworksDemasking,4,1,S1,12,4,-0.513,-0.675,-0.713,-0.849,A117,9.633,11.013,17.675432,-0.781,4,10.323,-0.594,6,C R E W,crew{SPACE},694,117,L U C K,luck{SPACE},548,3,1,1,1738,1103
NetworksDemasking,4,1,S1,241,3,-0.309,-0.586,-0.322,-0.673,A118,6.339,9.314,12.985848,-0.4975,7,7.8265,-0.4475,6,F R A G R A N C E,fragrance{SPACE},1658,118,L U N C H,lunch{SPACE},715,3,1,1,1124,960
NetworksDemasking,4,1,S1,9,3,-0.674,-0.51,-0.667,-0.835,A119,8.684,11.704,15.536965,-0.751,6,10.194,-0.592,15,R E L A X,relax{SPACE},1118,119,M A C H I N E,machine{SPACE},1044,2,1,1,1861,1335
NetworksDemasking,4,1,S1,213,4,-0.874,-0.482,-0.848,-0.57,A120,10.584,9.084,16.420613,-0.709,5.5,9.834,-0.678,6,B A N K,bank{SPACE},657,120,M A I L B O X,mailbox{SPACE},1460,3,1,1,1364,522
NetworksDemasking,4,1,S1,236,4,-0.509,-0.598,-0.636,-0.548,A121,9.368,8.958,12.180411,-0.592,5.5,9.163,-0.5535,6,Q U A R T E R,quarter{SPACE},1035,121,M A L L,mail{SPACE},835,2,1,0,1925,535
NetworksDemasking,4,1,S1,55,5,-0.145,-0.613,-0.144,-0.515,A122,5.497,12.02,24.082164,-0.3295,7.5,8.7585,-0.379,15,S I L V E R W A R E,silverware{SPACE},1938,122,M A Y B E,maybe{SPACE},1602,4,1,1,2618,1168
NetworksDemasking,4,1,S1,96,2,-0.313,-0.456,0.003,-0.772,A123,6.778,8.784,6.659976,-0.3845,6.5,7.781,-0.3845,1,C A F E T E R I A,cafeteria{SPACE},1901,123,M E A L,mel{SPACE},565,2,1,1,1490,970
NetworksDemasking,4,1,S1,183,4,-0.31,-0.426,-0.516,-0.526,A124,12.677,9.892,18.1756,-0.521,6,11.2845,-0.368,15,S I N C E,since{SPACE},594,124,M E A S U R E,measure{SPACE},866,2,1,1,983,1117
NetworksDemasking,4,1,S1,246,1,0.022,-0.628,-0.166,-0.277,A125,8.305,7.312,6.149747,-0.2215,7,7.8085,-0.303,2,V U L N E R A B L E,vulnerable{SPACE},1286,125,M E E K,meak{SPACE},1445,1,1,1,2169,921
NetworksDemasking,4,1,S1,29,3,-0.454,-0.847,-0.699,-0.594,A126,10.418,9.175,15.876413,-0.6465,4,9.7965,-0.6505,4,H A L L,halt{SPACE},506,126,M I L E,mile{SPACE},452,2,0,1,2300,2119
NetworksDemasking,4,1,S1,217,Inf,-0.3,NA,-0.315,NA,A127,7.816,5.591,Inf,-0.315,7,6.7035,-0.3,2,D E L I C I O U S,delicious{SPACE},1234,127,M I N T S,melts{SPACE},789,2,1,0,1366,1335
NetworksDemasking,4,1,S1,125,3,-0.435,-0.727,-0.134,-0.442,A128,6.513,9.891,10.658082,-0.288,6,8.202,-0.581,4,R A S P B E R R Y,raspberry{SPACE},1558,128,M I X,mix{SPACE},436,3,1,1,2154,1587
NetworksDemasking,4,1,S1,58,4,-0.373,-0.034,-0.474,-0.353,A129,8.473,8.468,19.556058,-0.4135,5.5,8.4705,-0.2035,1,O W E,owe{SPACE},452,129,M O R T G A G E,mortage{SPACE},903,1,1,1,1335,1172
NetworksDemasking,4,1,S1,13,2,-0.398,-0.653,-0.545,-0.469,A130,7.284,7.535,11.990813,-0.507,6,7.4095,-0.5255,1,P E A S,peas{SPACE},758,130,M U S H R O O M,mushroom{SPACE},2832,2,1,1,2237,1133
NetworksDemasking,4,1,S1,157,1,-0.3,-0.527,-0.415,-0.79,A131,10.472,11.809,2.788496,-0.6025,6.5,11.1405,-0.4135,1,K E Y B O A R D,keyboard{SPACE},1461,131,M U S I C,music{SPACE},925,1,1,1,1038,978
NetworksDemasking,4,1,S1,82,4,-0.545,-0.6,-0.632,-0.78,A132,7.148,9.597,14.793828,-0.706,5,8.3725,-0.5725,6,T E L L E R,teller{SPACE},667,132,N I N E,nine{SPACE},707,3,1,1,2743,1799
NetworksDemasking,4,1,S1,56,3,-0.623,-0.578,-0.415,-0.727,A133,5.624,7.918,8.527139,-0.571,4.5,6.771,-0.6005,6,D O Z E,doze{SPACE},690,133,N O I S Y,noisy{SPACE},1680,3,1,1,1333,1083
NetworksDemasking,4,1,S1,72,4,-0.708,-0.497,-0.396,-0.66,A134,7.368,8.396,15.7264,-0.528,4,7.882,-0.6025,15,H I T C H,hitch{SPACE},652,134,N U T,nut{SPACE},444,3,1,1,1310,996
NetworksDemasking,4,1,S1,146,4,-0.705,-0.625,-0.578,-0.548,A135,6.326,7.241,15.404722,-0.563,4,6.7835,-0.665,15,W I C K,wick{SPACE},852,135,O D O R,odor{SPACE},787,3,1,1,920,901
NetworksDemasking,4,1,S1,163,3,-0.599,-0.271,-0.768,-0.144,A136,9.112,4.344,12.448191,-0.456,5.5,6.728,-0.435,2,B R E A D,bread{SPACE},2254,136,O M E L E T,omlette{SPACE},1943,2,1,1,531,1056
NetworksDemasking,4,1,S1,43,3,-0.585,-0.565,-0.466,-0.498,A137,7.394,7.858,12.841306,-0.482,4.5,7.626,-0.575,3,M A S H,mash{SPACE},536,137,O N I O N,onion{SPACE},730,3,1,1,1207,1143
NetworksDemasking,4,1,S1,179,1,-0.097,-0.484,-0.309,-0.494,A138,7.647,8.647,2.778973,-0.4015,7,8.147,-0.2905,1,N I T R O G E N,nitrogen{SPACE},1348,138,O X Y G E N,oxygen{SPACE},864,1,1,1,2352,981
NetworksDemasking,4,1,S1,237,4,0.015,-0.638,-0.2,-0.596,A139,4.868,8.881,16.593635,-0.398,5,6.8745,-0.3115,3,C A N V A S S,canvas{SPACE},915,139,P A D,pad{SPACE},487,2,1,1,1167,2073
NetworksDemasking,4,1,S1,138,5,-0.019,-0.345,-0.316,0.32,A140,6.605,6.358,23.761603,0.002,5.5,6.4815,-0.182,15,S L E I G H,sleigh{SPACE},1301,140,P A D D Y,paddy{SPACE},1554,4,1,1,1136,967
NetworksDemasking,4,1,S1,60,3,-0.679,-0.635,-0.729,-0.783,A141,11.105,9.421,11.882694,-0.756,4,10.263,-0.657,2,W O M A N,woman{SPACE},629,141,P A L,pal{SPACE},503,2,1,1,1736,1955
NetworksDemasking,4,1,S1,215,3,-0.58,#,-0.319,#,A142,6.787,6.18,13.065854,-0.319,5.5,6.4835,-0.58,2,B U N,bun{SPACE},565,142,P A N C A K E S,pancakes{SPACE},1034,2,1,1,989,994
NetworksDemasking,4,1,S1,212,5,-0.473,-0.605,-0.366,-0.111,A143,8.412,6.876,18.38059,-0.2385,5,7.644,-0.539,4,C L I N I C,client{SPACE},2730,143,P A N E,pace{SPACE},1256,3,0,0,926,907
NetworksDemasking,4,1,S1,64,2,-0.123,-0.455,-0.6,-0.546,A144,7.56,8.186,10.154818,-0.573,7,7.873,-0.289,1,C A R N I V A L,carnival{SPACE},997,144,P A R A D E,parade{SPACE},1241,2,1,1,1334,1972
NetworksDemasking,4,1,S1,108,3,-0.565,-0.361,-0.589,-0.511,A145,8.731,9.594,15.296387,-0.55,8.5,9.1625,-0.463,2,N O T E B O O K,notebook{SPACE},1585,145,P A R A G R A P H,paragraph{SPACE},1310,2,1,1,1150,3377
NetworksDemasking,4,1,S1,200,3,-0.83,-0.413,-0.651,-0.185,A146,9.469,6.404,14.953395,-0.418,5,7.9365,-0.6215,3,B O N D,bond{SPACE},484,146,P E B B L E,pebble{SPACE},1268,3,1,1,903,1284
NetworksDemasking,4,1,S1,59,5,NA,NA,NA,NA,A147,NA,NA,15.861821,NA,NA,NA,NA,4,P A N T Y H O S E,pantyhose{SPACE},1720,147,P E P S I,pepsi{SPACE},741,3,1,1,1906,2368
NetworksDemasking,4,1,S1,211,3,-0.387,-0.275,-0.19,-0.481,A148,4.419,6.802,13.187098,-0.3355,6.5,5.6105,-0.331,1,B L U E J A Y,bluejay{SPACE},1220,148,P I G E O N,pigeon{SPACE},785,2,1,1,1185,1082
NetworksDemasking,4,1,S1,223,2,-0.413,-0.596,-0.285,-0.752,A149,6.735,10.136,7.307429,-0.5185,5.5,8.4355,-0.5045,1,M E A D O W,meadow{SPACE},793,149,P L A N T,plant{SPACE},731,2,1,1,974,860
NetworksDemasking,4,1,S1,245,5,-0.365,-0.477,-0.8,-0.759,A150,9.571,7.863,26.950425,-0.7795,6.5,8.717,-0.421,15,C L O T H E S,clothes{SPACE},934,150,P L E D G E,pledge{SPACE},1388,2,1,1,1137,997
NetworksDemasking,4,1,S1,207,4,-0.438,-0.343,-0.508,-0.667,A151,6.236,9.284,20.162383,-0.5875,5.5,7.76,-0.3905,6,T O N I C,tonic{SPACE},1440,151,P O C K E T,pocket{SPACE},1393,3,1,1,523,1632
NetworksDemasking,4,1,S1,52,3,0.331,-0.278,-0.357,-0.148,A152,8.974,6.572,16.769851,-0.2525,7.5,7.773,0.0265,3,B U R E A U,bureau{SPACE},1922,152,P O L Y E S T E R,polyster{SPACE},2136,2,1,1,2666,2821
NetworksDemasking,4,1,S1,182,3,-0.458,-0.756,-0.729,-0.739,A153,11.142,10.042,15.582587,-0.734,4.5,10.592,-0.607,15,D R I V E R,driver{SPACE},789,153,P O P,pop{SPACE},512,3,1,1,1219,1048
NetworksDemasking,4,1,S1,44,3,-0.471,-0.678,-0.399,-0.638,A154,7.231,7.926,14.661778,-0.5185,5,7.5785,-0.5745,15,C L U M S Y,clumsy{SPACE},868,154,P O R K,pork{SPACE},557,3,1,1,523,1079
NetworksDemasking,4,1,S1,243,2,-0.631,-0.547,-0.448,-0.918,A155,8.236,9.485,5.119407,-0.683,4,8.8605,-0.589,3,B L O O M,bloom{SPACE},883,155,P O T,pot{SPACE},337,2,1,1,1482,867
NetworksDemasking,4,1,S1,8,3,-0.525,-0.588,-0.582,-0.705,A156,12.65,8.937,8.845361,-0.6435,4.5,10.7935,-0.5565,4,F I L E,fie{SPACE},367,156,P O U N D,pound{SPACE},1384,3,0,1,2362,3787
NetworksDemasking,4,1,S1,160,3,0.102,-0.35,0.113,-0.41,A157,9.08,11.223,14.548141,-0.1485,9,10.1515,-0.124,6,I N T E G R I T Y,integrity{SPACE},1592,157,P R E S I D E N T,president{SPACE},2067,2,1,1,2905,1651
NetworksDemasking,4,1,S1,201,3,-0.317,-0.425,-0.476,-0.548,A158,6.942,10.451,18.447806,-0.512,7,8.6965,-0.371,2,O R C H A R D,orchard{SPACE},1016,158,P R O D U C E,produce{SPACE},841,2,1,1,1057,1589
NetworksDemasking,4,1,S1,93,4,-0.324,-0.247,0.058,-0.419,A159,9.221,10.647,22.481076,-0.1805,10,9.934,-0.2855,3,R I D I C U L O U S,ridiculous{SPACE},2722,159,P R O D U C T I O N,production{SPACE},3642,4,1,1,1117,545
NetworksDemasking,4,1,S1,143,4,-0.696,0.013,-0.729,-0.157,A160,9.401,7.16,19.57631,-0.443,7.5,8.2805,-0.3415,1,L A W Y E R,lawyer{SPACE},850,160,P R O S E C U T E,prosecute{SPACE},1547,1,1,1,979,2275
NetworksDemasking,4,1,S1,111,3,-0.354,-0.351,-0.321,-0.525,A161,10.129,9.65,15.501775,-0.423,6.5,9.8895,-0.3525,3,P I E C E S,prices{SPACE},2130,161,P R O T E I N,protein{SPACE},1153,3,0,1,2283,2831
NetworksDemasking,4,1,S1,6,Inf,-0.072,-0.406,-0.681,-0.176,A162,10.456,8.777,Inf,-0.4285,9,9.6165,-0.239,6,S T A N D A R D S,standards{SPACE},1687,162,P R O V I S I O N,provision{SPACE},1379,3,1,1,3453,2883
NetworksDemasking,4,1,S1,175,5,-0.296,-0.745,-0.676,-0.591,A163,8.593,7.087,23.13742,-0.6335,4.5,7.84,-0.5205,2,T I G E R,tiger{SPACE},957,163,P U F F,puff{SPACE},513,2,1,1,2959,1132
NetworksDemasking,4,1,S1,68,5,-0.21,-0.36,-0.535,-0.17,A164,6.892,6.447,20.462591,-0.3525,6.5,6.6695,-0.285,6,C O P I E R,copper{SPACE},809,164,Q U A R R E L,quarrel{SPACE},1639,4,0,1,1191,2304
NetworksDemasking,4,1,S1,118,4,-0.492,-0.568,-0.66,-0.453,A165,10.086,9.23,19.726375,-0.5565,6,9.658,-0.53,2,S A M P L E,sample{SPACE},759,165,R E C I P E,recipe{SPACE},823,2,1,1,990,956
NetworksDemasking,4,1,S1,3,2,-0.68,-0.012,-0.626,-0.201,A166,7.939,7.976,12.467096,-0.4135,9,7.9575,-0.346,1,O U T D O O R S,outdoors{SPACE},1449,166,R E C R E A T I O N,recreation{SPACE},2415,2,1,1,2157,2379
NetworksDemasking,4,1,S1,99,6,-0.64,-0.309,-0.424,-0.368,A167,9.262,5.7,29.213955,-0.396,8,7.481,-0.4745,6,A F T E R N O O N,afternoon{SPACE},1434,167,R E P R E S S,repress{SPACE},1445,3,1,1,2142,1337
NetworksDemasking,4,1,S1,198,2,-0.612,-0.756,-0.544,-0.625,A168,8.128,11.108,10.021106,-0.5845,3.5,9.618,-0.684,4,C A B,bab{SPACE},458,168,R O A D,road{SPACE},566,2,1,1,959,872
NetworksDemasking,4,1,S1,185,3,-0.097,-0.79,-0.151,-0.622,A169,6.303,10.218,16.438806,-0.3865,5.5,8.2605,-0.4435,4,S P A T U L A,spatula{SPACE},1169,169,R O O T,root{SPACE},565,2,1,1,2070,920
NetworksDemasking,4,1,S1,216,3,-0.465,-0.54,-0.475,-0.431,A170,8.832,7.137,12.369325,-0.453,4.5,7.9845,-0.5025,1,B U T T E R,butte{SPACE},782,170,R Y E,rye{SPACE},525,2,1,1,929,1427
NetworksDemasking,4,1,S1,121,5,-0.227,-0.493,-0.221,-0.446,A171,6.236,10.937,27.516006,-0.3335,6.5,8.5865,-0.36,15,A N T E L O P E,antelope{SPACE},1269,171,S A L E S,sales{SPACE},654,3,1,1,1753,1130
NetworksDemasking,4,1,S1,142,3,-0.25,0.082,-0.248,-0.382,A172,7.557,8.954,9.065962,-0.315,6.5,8.2555,-0.084,4,D I S G U S T,disgust{SPACE},940,172,S C A R E D,scared{SPACE},788,3,1,1,975,969
NetworksDemasking,4,1,S1,126,3,-0.37,-0.211,-0.283,-0.19,A173,8.113,9.79,13.493944,-0.2365,6.5,8.9515,-0.2905,3,D I G I T,digit{SPACE},822,173,S C H E D U L E,schedule{SPACE},1264,3,1,1,1105,1098
NetworksDemasking,4,1,S1,80,4,-0.49,-0.29,-0.522,-0.465,A174,9.045,7.093,15.294554,-0.4935,8,8.069,-0.39,3,H O R R I B L E,horrible{SPACE},1323,174,S C R A M B L E,scramble{SPACE},1331,3,1,1,1876,1102
NetworksDemasking,4,1,S1,57,3,-0.453,-0.165,-0.202,-0.48,A175,9.489,8.996,14.490788,-0.341,6,9.2425,-0.309,4,A R M O R,armor{SPACE},741,175,S C R A T C H,scratch{SPACE},1504,3,1,1,3383,1082
NetworksDemasking,4,1,S1,117,1,-0.53,-0.084,-0.612,-0.488,A176,10.208,8.448,3.984893,-0.55,5.5,9.328,-0.307,1,O W N E R,owner{SPACE},633,176,S E L L E R,seller{SPACE},850,1,1,1,1706,1300
NetworksDemasking,4,1,S1,36,Inf,NA,-0.022,NA,0.126,A177,NA,6.795,Inf,0.126,6,6.795,-0.022,15,O V E R V I E W,overview{SPACE},1522,177,S E N T R Y,sentry{SPACE},932,3,1,1,1432,2418
NetworksDemasking,4,1,S1,98,4,0.11,-0.204,0.019,-0.426,A178,6.498,8.649,18.303823,-0.2035,6,7.5735,-0.047,2,S U E D E,suede{SPACE},778,178,S E R P E N T,serpent{SPACE},1045,4,1,1,2091,1087
NetworksDemasking,4,1,S1,67,3,-0.324,-0.215,-0.503,-0.503,A179,12.479,12.049,17.69365,-0.503,6.5,12.264,-0.2695,6,T H I N G S,things{SPACE},567,179,S E V E R A L,several{SPACE},875,3,1,1,1155,1044
NetworksDemasking,4,1,S1,158,1,-0.449,-0.505,-0.517,-0.867,A180,9.308,11.09,1.517399,-0.692,4.5,10.199,-0.477,1,G E N D E R,gender{SPACE},848,180,S E X,sex{SPACE},560,1,1,1,2297,1379
NetworksDemasking,4,1,S1,2,3,-0.676,-0.407,-0.441,-0.321,A181,9.956,7.776,14.370652,-0.381,6.5,8.866,-0.5415,2,I M P A C T,impact{SPACE},992,181,S H A T T E R,shatter{SPACE},1010,3,1,1,1363,1553
NetworksDemasking,4,1,S1,100,3,-0.674,-0.475,-0.245,-0.693,A182,8.824,8.926,17.029332,-0.469,4.5,8.875,-0.5745,2,B U C K,buck{SPACE},712,182,S H E E P,sheep{SPACE},933,2,1,1,956,526
NetworksDemasking,4,1,S1,234,2,-0.448,-0.201,-0.42,-0.727,A183,7.705,9.003,9.810686,-0.5735,5,8.354,-0.3245,1,S A C K,snack{SPACE},697,183,S H E E T S,sheets{SPACE},789,2,0,1,958,1088
NetworksDemasking,4,1,S1,222,3,-0.901,-0.359,-0.584,-0.516,A184,8.758,8.558,10.699565,-0.55,3.5,8.658,-0.63,15,L A P,lap{SPACE},379,184,S H O E,shoe{SPACE},651,3,1,1,910,910
NetworksDemasking,4,1,S1,148,4,-0.384,-0.266,-0.578,-0.688,A185,8.939,9.61,19.228123,-0.633,7.5,9.2745,-0.325,1,T R I G G E R,triggir{SPACE},1065,185,S H O O T I N G,shootign{SPACE},983,2,1,1,958,1607
NetworksDemasking,4,1,S1,193,2,-0.187,-0.379,-0.844,-0.813,A186,9.821,10.004,10.460535,-0.8285,4.5,9.9125,-0.283,6,S T E E L,steel{SPACE},994,186,S I C K,sick{SPACE},506,2,1,1,522,959
NetworksDemasking,4,1,S1,69,4,-0.512,-0.45,-0.573,-0.53,A187,7.24,7.315,17.764524,-0.5515,6,7.2775,-0.481,15,C O R K,cork{SPACE},481,187,S I D E W A L K,sidewalk{SPACE},1703,3,1,1,523,1057
NetworksDemasking,4,1,S1,203,5,-0.558,NA,-0.64,NA,A188,11.415,5.892,24.852027,-0.64,5.5,8.6535,-0.558,3,B E L O W,below{SPACE},564,188,S I N K E R,sinker{SPACE},638,2,1,1,920,896
NetworksDemasking,4,1,S1,202,Inf,-0.313,-0.204,-0.381,-0.422,A189,9.877,6.319,Inf,-0.4015,5.5,8.098,-0.2585,3,N U C L E A R,nuclear{SPACE},987,189,S L A Y,slay{SPACE},573,3,1,1,1077,921
NetworksDemasking,4,1,S1,226,4,-0.424,-0.412,-0.611,-0.679,A190,13.472,7.094,13.52047,-0.645,4.5,10.283,-0.418,3,N E W,new{SPACE},296,190,S L E E P Y,sleepy{SPACE},822,3,1,1,973,526
NetworksDemasking,4,1,S1,155,4,-0.419,-0.268,-0.574,-0.461,A191,8.687,5.398,16.840081,-0.5175,5.5,7.0425,-0.3435,4,S U R F,surf{SPACE},840,191,S N E A K E R,sneaker{SPACE},1268,3,1,1,1090,523
NetworksDemasking,4,1,S1,38,3,-0.739,-0.499,-0.275,-0.598,A192,10.4,7.653,10.514779,-0.4365,3.5,9.0265,-0.619,3,B A Y,bay{SPACE},413,192,S O A K,soak{SPACE},494,2,1,1,1112,2130
NetworksDemasking,4,1,S1,242,3,-0.653,-0.594,-0.819,-0.828,A193,10.816,10.691,11.667707,-0.8235,3.5,10.7535,-0.6235,2,K I D S,kids{SPACE},568,193,S O N,son{SPACE},746,3,1,1,940,994
NetworksDemasking,4,1,S1,109,4,-0.299,-0.226,-0.52,-0.828,A194,7.42,9.276,17.55914,-0.674,4.5,8.348,-0.2625,6,S N A C K,snack{SPACE},913,194,S P I N,spin{SPACE},699,3,1,1,1038,977
NetworksDemasking,4,1,S1,186,4,-0.794,-0.138,-0.773,-0.365,A195,7.941,6.306,18.52894,-0.569,7,7.1235,-0.466,3,B O X I N G,boxing{SPACE},757,195,S P L I N T E R,splinter{SPACE},1214,2,1,1,937,1612
NetworksDemasking,4,1,S1,150,5,-0.565,-0.268,-0.556,-0.525,A196,10.8,7.376,24.234995,-0.5405,5.5,9.088,-0.4165,6,F I N A L,final{SPACE},951,196,S P O N G E,sponge{SPACE},1052,4,1,1,973,1063
NetworksDemasking,4,1,S1,177,5,-0.428,-0.024,-0.792,-0.031,A197,9.648,6.279,19.897333,-0.4115,5,7.9635,-0.226,15,S W E E T,sweet{SPACE},765,197,S P R E E,spree{SPACE},1065,2,1,1,945,3305
NetworksDemasking,4,1,S1,116,1,-0.554,-0.464,-0.829,-0.825,A198,11.016,12.058,1.555215,-0.827,5,11.537,-0.509,1,B E G I N,begin{SPACE},551,198,S T A R T,start{SPACE},860,1,1,1,525,995
NetworksDemasking,4,1,S1,70,5,-0.542,0.242,-0.583,-0.21,A199,9.945,5.768,19.960939,-0.3965,5.5,7.8565,-0.15,6,A R G U E,argue{SPACE},653,199,S T I N G Y,stingy{SPACE},1135,3,1,1,1046,1945
NetworksDemasking,4,1,S1,91,4,-0.344,-0.371,-0.516,-0.384,A200,5.037,7.268,18.929591,-0.45,8,6.1525,-0.3575,2,H E A D B A N D,headband{SPACE},1260,200,S T O C K I N G,stockin{SPACE},1067,3,1,1,1344,976
NetworksDemasking,4,1,S1,197,2,-0.722,-0.05,-0.719,-0.578,A201,9.31,9.357,10.770044,-0.6485,5.5,9.3335,-0.386,4,O C E A N,ocean{SPACE},666,201,S T R E A M,stream{SPACE},735,2,1,1,909,916
NetworksDemasking,4,1,S1,144,5,-0.243,-0.489,-0.948,-0.612,A202,10.512,10.006,23.617301,-0.78,4.5,10.259,-0.366,15,S E A,sea{SPACE},582,202,S U R V E Y,survey{SPACE},813,3,1,1,525,962
NetworksDemasking,4,1,S1,172,4,-0.553,-0.327,-0.235,-0.685,A203,6.862,9.057,20.196941,-0.46,5.5,7.9595,-0.44,4,H I N G E,hinge{SPACE},1903,203,T E R R O R,terror{SPACE},949,3,1,1,1479,1038
NetworksDemasking,4,1,S1,5,4,NA,-0.339,NA,-0.379,A204,NA,9.193,21.146002,-0.379,7,9.193,-0.339,2,T Y L E N O L,tylenol{SPACE},2673,204,T H E R A P Y,therapy{SPACE},1005,2,1,1,3497,4242
NetworksDemasking,4,1,S1,227,3,-0.466,-0.207,-0.607,-0.126,A205,7.824,6.544,14.419678,-0.3665,8.5,7.184,-0.3365,3,W A R M T H,warmth{SPACE},901,205,T H E R M O M E T E R,thermometer{SPACE},3521,2,1,1,1219,1831
NetworksDemasking,4,1,S1,21,3,-0.662,-0.712,-0.598,-0.764,A206,11.912,13.389,12.760196,-0.681,4.5,12.6505,-0.687,6,N E W S,news{SPACE},618,206,T H I N K,think{SPACE},646,3,1,1,545,1254
NetworksDemasking,4,1,S1,104,4,-0.426,-0.237,-0.531,-0.307,A207,10.328,6.425,14.22356,-0.419,5.5,8.3765,-0.3315,6,U N I O N,union{SPACE},900,207,T H R I F T,thrift{SPACE},971,3,1,1,1038,4772
NetworksDemasking,4,1,S1,188,4,-0.631,-0.437,-0.816,-0.451,A208,9.492,6.825,16.097284,-0.6335,4.5,8.1585,-0.534,3,C R Y,cry{SPACE},432,208,T I C K L E,tickle{SPACE},908,2,1,1,964,878
NetworksDemasking,4,1,S1,110,5,-0.111,-0.416,-0.634,-0.572,A209,9.855,8.288,21.74828,-0.603,4.5,9.0715,-0.2635,6,S T E P S,steps{SPACE},789,209,T I D E,tide{SPACE},676,3,1,1,989,2769
NetworksDemasking,4,1,S1,112,3,-0.485,-0.368,-0.587,-0.631,A210,10.249,9.665,9.094718,-0.609,4.5,9.957,-0.4265,1,S U P E R,super{SPACE},539,210,T I N Y,itny{SPACE},458,2,1,1,529,1642
NetworksDemasking,4,1,S1,240,1,-0.649,-0.582,-0.661,-0.53,A211,11.675,10.451,3.34453,-0.5955,5,11.063,-0.6155,1,I S S U E,issue{SPACE},626,211,T O P I C,topic{SPACE},808,1,1,1,1249,891
NetworksDemasking,4,1,S1,61,5,-0.352,-0.467,-0.447,-0.491,A212,7.47,10.079,17.200341,-0.469,6,8.7745,-0.4095,15,V E R D I C T,verdict{SPACE},1311,212,T O W E R,tower{SPACE},629,3,1,1,2614,1171
NetworksDemasking,4,1,S1,51,4,-0.444,-0.582,-0.314,-0.465,A213,6.601,8.198,19.946807,-0.3895,7,7.3995,-0.513,1,R E M O R S E,remorse{SPACE},863,213,T R A G E D Y,tragedy{SPACE},1552,2,1,1,1214,529
NetworksDemasking,4,1,S1,169,2,-0.487,-0.21,-0.566,0.107,A214,9.835,9.188,9.28686,-0.2295,9.5,9.5115,-0.3485,2,P L A N E,plane{SPACE},745,214,T R A N S P O R T A T I O N,transportation{SPACE},2620,2,1,1,958,3159
